Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
BDLL3,"12,07","-0,30","-0,12","0,948","0,00%","0,029","-0,08","-0,52","-0,03","-7,07","-8,90","-181,98%","-321,27%","0,52","-6,61%","40,12%","99.460,80","-163.145.000,00","-1,50","-47,31%"
PMAM4,"5,84","-0,29","-1,28","0,059","0,00%","0,063","-0,12","13,80","-0,11","161,89","17,17","0,43%","-20,07%","0,47","0,54%","433,86%","0,00","-198.590.000,00","-14,55","2,70%"
WISA3,"0,20","-0,28","-0,01","0,175","0,00%","0,023","-0,05","-0,25","-0,01","-19,21","-19,21","-71,41%","-62,75%","0,18","-9,78%","2,39%","0,00","-205.386.000,00","-0,52","-48,66%"
BDLL4,"10,42","-0,25","-0,10","0,818","0,00%","0,025","-0,07","-0,45","-0,03","-7,00","-8,81","-181,98%","-321,27%","0,52","-6,61%","40,12%","88.598,40","-163.145.000,00","-1,50","-47,31%"
TEKA3,"44,00","-0,19","-0,01","0,168","0,00%","0,022","-0,01","-4,58","-0,01","-110,98","-1.128,47","-3,66%","-87,65%","0,03","-0,78%","6,90%","7.044,90","-1.678.230.000,00","-0,31","-2,44%"
GSHP3,"46,74","-0,19","-0,19","0,982","0,00%","0,053","-3,39","7,21","-0,05","136,37","114,40","13,63%","-515,29%","0,90","0,80%","100,93%","24.177,40","-468.571.000,00","-3,69","-23,44%"
DOCA4,"5,00","-0,18","-0,01","-1,393","0,00%","0,014","-0,15","-0,12","-0,01","-6,71","-6,62","1.165,92%","636,17%","0,61","-12,48%","8,24%","0,00","-390.317.000,00","-0,82","-38,80%"
SLED3,"1,19","-0,18","-0,14","0,306","0,00%","0,226","-1,11","-0,75","-0,10","-3,22","-5,94","-40,80%","-170,36%","0,68","-50,21%","76,98%","635.836,00","-545.074.000,00","-0,51","-38,45%"
DUQE4,"2,95","-0,17","-1,19","1,275","0,00%","0,045","-0,08","-0,17","-0,06","-1,23","-1,35","-732,92%","-767,60%","0,33","-28,21%","715,74%","0,00","-6.987.000,00","-7,19","-42,70%"
FTRX3,"0,13","-0,15","-0,02","0,206","0,00%","0,023","-0,04","-0,19","-0,01","-1,77","-2,27","-106,22%","-138,83%","0,06","-11,99%","13,50%","0,00","-154.535.000,00","-0,16","-31,25%"
LLIS3,"4,04","-0,14","1,00","0,465","0,00%","0,129","1,17","-0,87","-0,21","-5,76","-14,64","-53,60%","-334,84%","1,81","-16,28%","-724,31%","282.338,00","276.828.000,00","5,91","-14,21%"
TENE7,"9,80","-0,13","-0,01","0,000","0,00%","0,071","-5,81","-1,30","-0,01","-1,30","-3,21","0,00%","0,00%","0,00","-5,52%","11,17%","0,00","-81.058.000,00","0,00","0,00%"
FTRX4,"0,11","-0,13","-0,02","0,174","0,00%","0,019","-0,03","-0,16","-0,01","-1,74","-2,24","-106,22%","-138,83%","0,06","-11,99%","13,50%","0,00","-154.535.000,00","-0,16","-31,25%"
MNDL4,"0,38","-0,11","-0,01","0,002","0,00%","0,001","-0,00","0,02","-0,00","4,32","3,39","8,53%","-1,74%","0,34","4,26%","5,86%","0,00","-152.791.000,00","-1,28","5,18%"
SLED4,"0,66","-0,10","-0,08","0,170","0,00%","0,126","-0,61","-0,42","-0,06","-2,88","-5,32","-40,80%","-170,36%","0,68","-50,21%","76,98%","1.037.150,00","-545.074.000,00","-0,51","-38,45%"
FBMC4,"1,96","-0,09","-0,02","0,095","0,00%","0,034","-0,04","-0,07","-0,02","-0,53","-0,59","-135,59%","-101,97%","0,31","-64,70%","24,19%","0,00","-63.552.000,00","-0,15","-31,66%"
PDGR3,"5,19","-0,09","-0,01","0,201","0,00%","0,024","-0,02","-2,41","-0,01","-68,32","-81,72","-8,33%","-219,36%","0,38","-1,20%","8,55%","879.552,00","-5.318.320.000,00","-0,24","-7,38%"
MEND6,"9,50","-0,09","-0,01","84,866","0,00%","0,102","-0,06","-0,23","-0,01","-24,76","-24,78","-36.787,90%","-98.124,30%","0,00","-44,34%","9,16%","0,00","-12.359.300.000,00","-0,84","-29,11%"
MTIG3,"5,21","-0,08","0,06","0,011","0,00%","0,009","-0,05","-0,14","-0,02","-8,88","-16,84","-7,40%","-13,32%","0,67","-6,88%","-69,40%","0,00","22.593.100,00","3,39","-3,82%"
VPTA4,"10,50","-0,07","-0,01","0,260","0,00%","0,054","-0,02","-0,13","-0,01","-6,89","-6,89","-193,57%","-396,38%","0,23","-45,00%","10,11%","0,00","-867.658.000,00","-0,34","-58,91%"
TEKA4,"14,02","-0,06","-0,00","0,053","0,00%","0,007","-0,00","-1,46","-0,00","-107,86","-1.096,72","-3,66%","-87,65%","0,03","-0,78%","6,90%","111.635,00","-1.678.230.000,00","-0,31","-2,44%"
OSXB3,"16,63","-0,06","-0,01","5,219","0,00%","0,035","-0,10","-1,72","-0,01","-149,45","-283,77","-303,64%","-8.692,16%","0,02","-2,41%","15,97%","1.252.480,00","-5.448.730.000,00","-0,83","57,71%"
MEND5,"6,50","-0,06","-0,01","58,066","0,00%","0,070","-0,04","-0,16","-0,01","-24,68","-24,71","-36.787,90%","-98.124,30%","0,00","-44,34%","9,16%","0,00","-12.359.300.000,00","-0,84","-29,11%"
VPSC4,"9,99","-0,05","4,30","0,029","0,00%","0,033","-0,06","-0,13","-0,06","-0,20","-0,20","-22,82%","-55,90%","0,43","-28,56%","-8.246,83%","0,00","1.232.000,00","6,15","-10,02%"
VAGV3,"1,14","-0,05","-0,01","0,014","0,00%","0,037","-0,08","-0,27","-0,01","-8,90","-8,90","-5,08%","-29,29%","0,52","-15,14%","20,73%","0,00","-8.194.580.000,00","-0,31","1,06%"
DHBI4,"1,01","-0,04","-0,01","0,046","0,00%","0,018","-0,01","-0,20","-0,01","-21,09","-51,10","-23,58%","-154,81%","0,12","-10,50%","21,03%","0,00","-456.340.000,00","-0,99","-23,62%"
RPMG4,"0,26","-0,04","-0,01","0,012","0,00%","0,005","-0,01","-0,05","-0,01","-0,05","-0,05","-25,77%","-27,61%","0,52","-12,21%","12,94%","0,00","-3.192.400.000,00","0,00","21,08%"
VAGV4,"1,02","-0,04","-0,01","0,012","0,00%","0,033","-0,07","-0,24","-0,01","-8,87","-8,87","-5,08%","-29,29%","0,52","-15,14%","20,73%","0,00","-8.194.580.000,00","-0,31","1,06%"
GAFP3,"0,12","-0,04","-0,01","0,372","0,00%","0,015","-0,09","-0,48","-0,01","-46,92","-46,92","-77,57%","-981,28%","0,51","-3,21%","38,79%","0,00","-80.712.500,00","-1,43","-58,09%"
RCTB33,"57,00","-0,04","0,00","0,014","0,00%","0,001","0,00","-0,01","-0,00","2,42","9,77","-107,04%","-39,81%","4,37","-8,94%","-6,84%","0,00","1.553.240.000,00","0,17","49,11%"
ARTE3,"7,70","-0,04","-0,04","0,000","0,00%","0,103","0,00","-0,52","0,00","-15,85","-15,85","0,00%","0,00%","0,00","0,00%","102,90%","0,00","-33.570.000,00","0,00","-64,35%"
TROR3,"2,63","-0,03","-0,01","0,598","0,00%","0,532","-0,01","-6,57","-0,01","-728,92","-728,92","-9,11%","-1.745,52%","0,01","-9,77%","21,14%","0,00","-1.959.650.000,00","-0,80","6,34%"
VPSC3,"6,03","-0,03","2,59","0,017","0,00%","0,020","-0,03","-0,08","-0,04","-0,15","-0,15","-22,82%","-55,90%","0,43","-28,56%","-8.246,83%","0,00","1.232.000,00","6,15","-10,02%"
VPTA3,"5,00","-0,03","-0,00","0,124","0,00%","0,026","-0,01","-0,06","-0,00","-6,82","-6,82","-193,57%","-396,38%","0,23","-45,00%","10,11%","0,00","-867.658.000,00","-0,34","-58,91%"
ARTE4,"6,81","-0,03","-0,03","0,000","0,00%","0,091","0,00","-0,46","0,00","-15,79","-15,79","0,00%","0,00%","0,00","0,00%","102,90%","0,00","-33.570.000,00","0,00","-64,35%"
HETA4,"9,37","-0,03","-0,01","3,044","0,00%","0,405","-0,08","-72,40","-0,01","-4.990,30","-4.990,30","-4,20%","-10.958,50%","0,02","-0,56%","31,00%","18.913,20","-555.021.000,00","-0,58","-17,58%"
RCTB31,"41,00","-0,03","0,00","0,010","0,00%","0,001","0,00","-0,01","-0,00","2,43","9,79","-107,04%","-39,81%","4,37","-8,94%","-6,84%","0,00","1.553.240.000,00","0,17","49,11%"
RCTB41,"33,51","-0,02","0,00","0,009","0,00%","0,001","0,00","-0,01","-0,00","2,43","9,79","-107,04%","-39,81%","4,37","-8,94%","-6,84%","0,00","1.553.240.000,00","0,17","49,11%"
TROR4,"1,56","-0,02","-0,00","0,355","0,00%","0,316","-0,00","-3,90","-0,00","-726,24","-726,24","-9,11%","-1.745,52%","0,01","-9,77%","21,14%","0,00","-1.959.650.000,00","-0,80","6,34%"
GAFP4,"0,05","-0,02","-0,01","0,155","0,00%","0,006","-0,04","-0,20","-0,00","-46,65","-46,65","-77,57%","-981,28%","0,51","-3,21%","38,79%","0,00","-80.712.500,00","-1,43","-58,09%"
MILK33,"0,30","-0,02","-0,02","0,077","0,00%","0,029","-0,08","-0,04","-0,02","-0,11","-0,12","-176,80%","-508,08%","0,50","-70,91%","165,12%","0,00","-516.285.000,00","-0,04","-42,04%"
RCTB42,"20,00","-0,01","0,00","0,005","0,00%","0,000","0,00","-0,00","-0,00","2,43","9,81","-107,04%","-39,81%","4,37","-8,94%","-6,84%","0,00","1.553.240.000,00","0,17","49,11%"
HETA3,"4,01","-0,01","-0,00","1,303","0,00%","0,174","-0,04","-30,99","-0,00","-4.948,88","-4.948,88","-4,20%","-10.958,50%","0,02","-0,56%","31,00%","0,00","-555.021.000,00","-0,58","-17,58%"
TENE5,"0,50","-0,01","-0,00","0,000","0,00%","0,004","-0,30","-0,07","-0,00","-0,07","-0,16","0,00%","0,00%","0,00","-5,52%","11,17%","0,00","-81.058.000,00","0,00","0,00%"
CGOS4,"16,00","-0,00","0,00","0,000","0,00%","0,000","-0,00","-0,16","-0,00","-313,85","-313,85","-0,20%","-10,48%","0,54","-0,08%","-39,02%","0,00","453.387.000,00","2,48","8,97%"
OSAO4,"8,98","-0,00","-0,00","0,000","0,00%","0,000","-0,00","-0,00","-0,00","-1,88","-8,12","-21,59%","-31,69%","0,61","-14,91%","61,84%","0,00","-189.216.000,00","-0,97","1,46%"
CBMA3,"0,01","-0,00","-0,00","3,772","0,00%","0,007","-1,01","-1,27","-0,00","-15.270,30","6.121,73","-297,43%","-933.229,00%","0,73","-0,54%","17,28%","0,00","-14.300.600.000,00","-0,86","144,32%"
CBMA4,"0,01","-0,00","-0,00","3,772","0,00%","0,007","-1,01","-1,27","-0,00","-15.270,30","6.121,73","-297,43%","-933.229,00%","0,73","-0,54%","17,28%","0,00","-14.300.600.000,00","-0,86","144,32%"
MSAN3,"6,44","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,21","0,21","6,27%","2,42%","1,18","11,78%","11,81%","0,00","2.533.030.000,00","0,39","101,35%"
SEBB3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-0,23","-0,23","9,24%","7,40%","2,44","24,15%","23,01%","0,00","145.783.000,00","0,01","50,04%"
AESB3,"15,94","0,00","12.723.500,00","0,000","0,00%","12.723.500,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","2.976.910,00","500,00","0,00","0,00%"
MLPA3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-2,08","-2,08","6,66%","8,92%","0,00","0,00%","45,13%","0,00","44.578.000,00","0,00","-7,51%"
BBSE3,"23,96","0,00","0,00","0,000","5,64%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","181.407.000,00","0,00","0,00","0,00%"
CSPC3,"1,24","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","1,43","1,43","38,62%","18,85%","1,43","29,18%","45,33%","0,00","2.126.670.000,00","1,48","41,15%"
GALO3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-0,00","-0,00","13,98%","-184,58%","0,00","39,37%","7,62%","0,00","-60.607.000,00","0,00","-28,97%"
IGBR6,"19,00","0,00","-0,26","0,000","0,00%","1,244","-3,17","0,00","-0,22","0,00","0,00","0,00%","0,00%","0,15","0,00%","0,00%","0,00","-923.772.000,00","-0,98","-23,89%"
LECO3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-3,00","-3,00","-2,14%","-4,72%","0,82","-3,48%","-14,82%","0,00","105.928.000,00","0,20","3,58%"
ARPS3,"0,30","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-14,08","-14,08","-4,92%","-11,59%","0,91","-6,64%","20,34%","0,00","-12.690.000,00","-1,24","-17,53%"
CZRS3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","3,34%","0,00","1.145.670.000,00","0,00","14,44%"
SALM3,"5,70","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","1,10","1,10","10,22%","4,13%","1,31","25,78%","19,53%","0,00","475.600.000,00","0,80","24,53%"
BPAT33,"20,00","0,00","0,82","0,000","35,72%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","876.492.000,00","0,00","0,00%"
BSGR3,"1.091,28","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00","0,00","0,00%"
PTIP3,"22,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","3,62","3,62","13,73%","7,55%","0,70","23,13%","-121,74%","0,00","-155.957.000,00","-9,02","62,11%"
DUFB11,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00","0,00","0,00%"
IGBR3,"12,94","0,00","-0,18","0,000","0,00%","0,847","-2,16","0,00","-0,15","0,00","0,00","0,00%","0,00%","0,15","0,00%","0,00%","2.252.770,00","-923.772.000,00","-0,98","-23,89%"
ABCB3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","7,51%","0,00","4.288.260.000,00","0,00","-34,30%"
VVAX4,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-4,44","-4,44","-7,36%","-37,76%","2,19","-6,52%","-92,03%","0,00","144.676.000,00","1,55","0,00%"
ILLS4,"100,01","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,73","0,73","8,43%","-10,22%","0,50","8,14%","36,09%","0,00","-18.567.000,00","-0,22","9,33%"
TNEP3,"3,01","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-1,09","-1,09","20,92%","25,42%","2,39","20,53%","22,80%","0,00","955.105.000,00","0,06","8,15%"
ESTC4,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","9,10","3,61","9,19%","2,55%","2,12","4,80%","3,06%","0,00","3.204.970.000,00","1,51","4,45%"
REPA3,"1,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","4,54","4,54","5,18%","1,22%","1,99","4,05%","1,91%","0,00","378.378.000,00","0,42","1,09%"
ECIS4,"145,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","1,53","1,53","34,90%","14,18%","1,38","12,48%","7,33%","0,00","129.346.000,00","0,38","4,66%"
PRBC3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","4,84%","0,00","1.210.880.000,00","0,00","11,60%"
CCHI3,"0,02","0,00","-0,01","0,000","0,00%","0,077","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","-160.477.000,00","0,00","20,36%"
BBTG13,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-500,00%","0,00","5.000,00","0,00","0,00%"
CSAB3,"69,01","0,00","0,00","0,000","2,70%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","2.013,40","0,00","0,00","0,00%"
MSAN4,"6,44","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,21","0,21","6,27%","2,42%","1,18","11,78%","11,81%","0,00","2.533.030.000,00","0,39","101,35%"
BPNM3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","12,33%","0,00","5.317.470.000,00","0,00","15,71%"
SEBB4,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-0,23","-0,23","9,24%","7,40%","2,44","24,15%","23,01%","0,00","145.783.000,00","0,01","50,04%"
SLCP3,"610,02","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00","0,00","0,00%"
JFAB4,"0,06","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-112,33","-112,33","0,00%","0,00%","0,00","0,00%","2,34%","0,00","-10.183.000,00","0,00","0,00%"
CMMA4,"0,81","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,03","0,03","0,00%","0,00%","0,00","0,00%","-1,92%","0,00","-79.623.000,00","0,00","0,00%"
BBTG11,"15,01","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00","0,00","0,00%"
CSPC4,"1,20","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","1,43","1,43","38,62%","18,85%","1,43","29,18%","45,33%","0,00","2.126.670.000,00","1,48","41,15%"
GALO4,"0,25","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-0,00","-0,00","13,98%","-184,58%","0,00","39,37%","7,62%","0,00","-60.607.000,00","0,00","-28,97%"
BOVH3,"15,71","0,00","6,16","0,000","0,00%","4,874","6,90","0,00","6,91","0,00","0,00","0,00%","0,00%","4,40","0,00%","0,00%","0,00","1.843.320.000,00","0,00","0,00%"
SGEN3,"5,00","0,00","0,77","593,760","0,00%","0,493","-8,34","-31,73","-2,01","-32,42","-32,42","-1.871,17%","0,00%","0,65","-1,59%","0,00%","0,00","156.981.000,00","0,02","-59,85%"
ARPS4,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-14,08","-14,08","-4,92%","-11,59%","0,91","-6,64%","20,34%","0,00","-12.690.000,00","-1,24","-17,53%"
SALM4,"5,90","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","1,10","1,10","10,22%","4,13%","1,31","25,78%","19,53%","0,00","475.600.000,00","0,80","24,53%"
ICPI3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00","0,00","0,00%"
PTIP4,"25,15","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","3,62","3,62","13,73%","7,55%","0,70","23,13%","-121,74%","0,00","-155.957.000,00","-9,02","62,11%"
BERG3,"33,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-10,49","-10,49","-8,60%","-32,60%","0,46","-5,58%","-102,71%","0,00","9.538.000,00","2,86","-8,00%"
SASG3,"0,98","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00","0,00","0,00%"
SFSA3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","6,25%","0,00","739.524.000,00","0,00","0,15%"
IGBR5,"18,90","0,00","-0,26","0,000","0,00%","1,237","-3,15","0,00","-0,21","0,00","0,00","0,00%","0,00%","0,15","0,00%","0,00%","0,00","-923.772.000,00","-0,98","-23,89%"
IRBR3,"6,15","0,00","0,00","0,000","3,11%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","197.808.000,00","0,00","0,00","0,00%"
AGEI3,"7,80","0,00","1,25","0,000","0,00%","0,470","1,39","0,00","-12,59","0,00","0,00","0,00%","0,00%","2,45","0,00%","0,00%","0,00","1.878.210.000,00","1,01","0,00%"
JALL3,"7,95","0,00","4,22","0,000","0,00%","0,833","3,80","0,00","-2,49","0,00","0,00","0,00%","0,00%","1,88","0,00%","0,00%","9.345.620,00","555.769.000,00","3,48","0,00%"
ALBA3,"2,15","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-1,27","-1,27","9,50%","9,62%","1,83","20,40%","19,77%","0,00","354.860.000,00","0,03","14,69%"
TNEP4,"3,95","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-1,09","-1,09","20,92%","25,42%","2,39","20,53%","22,80%","0,00","955.105.000,00","0,06","8,15%"
REPA4,"1,08","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","4,54","4,54","5,18%","1,22%","1,99","4,05%","1,91%","0,00","378.378.000,00","0,42","1,09%"
INHA3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","4,51","4,04","7,99%","-8,71%","1,73","2,35%","-4,90%","0,00","1.562.380.000,00","0,60","-4,77%"
CCHI4,"0,02","0,00","-0,01","0,000","0,00%","0,077","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","-160.477.000,00","0,00","20,36%"
VVAX3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","-4,44","-4,44","-7,36%","-37,76%","2,19","-6,52%","-92,03%","0,00","144.676.000,00","1,55","0,00%"
CSAB4,"53,00","0,00","0,00","0,000","3,86%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","0,00%","18.445,00","0,00","0,00","0,00%"
VGOR3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","6,77","6,77","4,50%","-4,59%","1,04","6,00%","-24,29%","0,00","135.178.000,00","1,89","4,77%"
DAYC3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","17,33%","0,00","3.009.030.000,00","0,00","8,15%"
ECIS3,"211,65","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","1,53","1,53","34,90%","14,18%","1,38","12,48%","7,33%","0,00","129.346.000,00","0,38","4,66%"
LATS3,"22,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","1,27","1,27","11,74%","1,30%","1,67","11,63%","1,84%","0,00","680.646.000,00","0,39","15,37%"
MMAQ3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","237,38","-35,43","-0,06%","3,47%","2,28","-0,33%","11,41%","0,00","175.441.000,00","0,04","29,86%"
BMEF3,"11,00","0,00","4,16","0,000","0,00%","3,482","10,24","0,00","11,30","0,00","0,00","0,00%","0,00%","3,70","0,00%","0,00%","0,00","2.674.780.000,00","0,00","0,00%"
PINE3,"0,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-8,03%","0,00","792.694.000,00","0,00","23,09%"
SGEN4,"0,60","0,00","0,09","71,251","0,00%","0,059","-1,00","-3,81","-0,24","-4,50","-4,50","-1.871,17%","0,00%","0,65","-1,59%","0,00%","0,00","156.981.000,00","0,02","-59,85%"
ENER5,"6,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","-0,00","2,23","1,88","18,64%","11,72%","1,31","18,29%","33,07%","0,00","1.035.220.000,00","1,78","10,82%"
ENER3,"10,50","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","-0,00","2,23","1,88","18,64%","11,72%","1,31","18,29%","33,07%","0,00","1.035.220.000,00","1,78","10,82%"
ENER6,"12,00","0,00","0,00","0,000","0,00%","0,000","0,00","0,00","-0,00","2,23","1,88","18,64%","11,72%","1,31","18,29%","33,07%","0,00","1.035.220.000,00","1,78","10,82%"
CESP4,"16,29","0,00","0,00","0,003","0,00%","0,000","0,08","0,01","-0,00","1,81","1,10","32,13%","90,17%","1,06","4,45%","23,99%","0,00","7.206.210.000,00","0,25","3,46%"
TEFC11,"35,50","0,00","0,00","0,000","0,00%","0,000","-0,00","0,00","-0,00","3,45","3,45","23,54%","14,18%","0,61","14,85%","46,72%","0,00","45.856.000.000,00","2,95","12,91%"
CAFE4,"0,50","0,00","-0,00","0,071","0,00%","0,004","-0,00","-0,13","-0,00","-45,27","-53,49","-53,07%","2.163,80%","0,02","-2,81%","-64,17%","0,00","-377.387.000,00","-0,98","-11,30%"
SCAR4,"10,00","0,01","0,00","0,002","0,00%","0,000","0,00","0,00","-0,00","4,68","3,83","62,86%","26,19%","2,73","8,10%","5,65%","0,00","1.547.000.000,00","0,93","-9,15%"
MLPA12,"40,00","0,01","0,00","0,001","0,00%","0,002","0,00","0,01","0,00","-2,06","-2,06","6,66%","8,92%","0,00","0,00%","45,13%","0,00","44.578.000,00","0,00","-7,51%"
MLPA4,"45,00","0,01","0,00","0,001","0,00%","0,003","0,00","0,01","0,00","-2,06","-2,06","6,66%","8,92%","0,00","0,00%","45,13%","0,00","44.578.000,00","0,00","-7,51%"
CAFE3,"2,00","0,02","-0,01","0,283","0,00%","0,015","-0,01","-0,53","-0,01","-45,67","-53,96","-53,07%","2.163,80%","0,02","-2,81%","-64,17%","0,00","-377.387.000,00","-0,98","-11,30%"
BSCT3,"4,05","0,04","0,00","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","9,05%","0,00","212.960.000,00","0,00","1,92%"
CORR3,"12,00","0,05","0,25","0,014","0,00%","0,012","0,02","0,02","-0,10","-1,35","-1,35","58,58%","26,29%","15,08","157,21%","460,80%","0,00","1.125.000,00","0,00","35,90%"
BPHA3,"0,62","0,06","-0,24","-20,054","0,00%","0,995","-0,38","0,78","-0,20","1,60","1,43","-2.581,69%","-33.652,50%","0,06","401,01%","-402,50%","0,00","-292.294.000,00","-0,26","-53,39%"
LREN4,"105,00","0,08","0,02","0,011","0,00%","0,006","0,03","0,09","-0,34","0,83","0,45","12,74%","14,54%","1,58","9,09%","19,93%","0,00","5.501.320.000,00","0,62","5,80%"
SULT4,"0,43","0,09","0,02","0,056","0,00%","0,003","-0,02","-0,36","-0,00","-0,39","-0,47","-15,62%","61,30%","0,20","-0,96%","26,88%","0,00","219.254.000,00","0,01","17,71%"
BRSR4,"181,10","0,10","0,01","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","8,72%","0,00","8.344.060.000,00","0,00","10,57%"
CREM4,"48,00","0,11","0,01","0,002","0,00%","0,002","0,02","0,03","-0,02","3,55","2,09","8,05%","2,10%","1,29","11,36%","7,50%","0,00","189.701.000,00","1,58","-0,27%"
PALF11,"125,00","0,11","0,13","0,010","0,00%","0,009","0,09","0,08","-0,02","3,37","2,78","12,24%","8,49%","1,40","15,27%","115,81%","0,00","839.291.000,00","7,46","10,20%"
SULT3,"0,56","0,12","0,03","0,073","0,00%","0,004","-0,02","-0,47","-0,01","-0,50","-0,60","-15,62%","61,30%","0,20","-0,96%","26,88%","0,00","219.254.000,00","0,01","17,71%"
